GV[3]_AM_U_z2,CHOQUET[D;-0.25;AO1;0.8]_B_scv,TS[2]_SIC_T_cch,TS[3]_HM_U_khh,GV[7]_P2_T_z3,AC[7]_P2_T_z3,TS[3]_GOWAWA[0.0;1;NONE;0.0;0.0;0;S-OWA;0.0;1.0]_T_pah,AC[3]_N3_U_hwhh,TS[4]_GOWAWA[0.2;2;S-OWA;0.6;0.0;2;S-OWA;0.8;0.1]_T_cch,TS[3]_Q1_T_eps,Class
0.14157422482866255,0.12086538378570853,-0.2438252699304937,0.21935730207964577,0.5137704970318664,0.5137704985430552,0.4490431962704972,2.456988474536453,-0.3780542497656196,-0.26105277164617263,APP
0.04450115679070564,0.4485680981395073,-0.07381846809731277,0.10009396335111619,-0.007266046587566005,-0.007266048098755412,1.1416528117529199,-0.2256422731148694,-0.45979428858751464,0.45765439135135316,APP
-0.25370872728949057,1.1488171298144378,-0.18954208017488142,0.03901160352604883,1.1670302160662522,1.1670302165699817,-0.5000884990202299,-0.20175566286254853,-0.8485643730795818,0.4217015803806143,APP
0.5549435498846647,-0.12877296011934608,-0.10477140642666051,0.3372041156828181,1.755830311359508,1.7558303128706967,-0.11530537930777364,0.27552462782151377,0.8054652837129981,0.4007581953491209,APP
0.5549435498846647,-0.19429723618291087,-0.10477140642666051,0.3430107129075923,1.376261774203682,1.376261774707411,-0.11530537930777364,0.27552462782151377,0.8054652837129981,0.4007581953491209,APP
0.5053428583171135,-0.19429723618291087,-0.10477140642666051,0.18784970037583232,1.761920531044735,1.7619205300372751,-0.11530537930777364,0.3223067116523119,0.8054652837129981,0.4929090894877054,APP
0.5549435498846647,-0.19429723618291087,-0.10477140642666051,0.411261093434338,1.7624365099541353,1.7624365089466756,-0.11530537930777364,0.27552462782151377,-0.1394475369843266,0.4007581953491209,APP
-0.23097851330467362,0.45408946651775456,-0.6685026249465198,0.3243828795353906,-0.7344108241372652,-0.7344108236335357,0.16686890848136235,-0.2734154936195111,-0.9663866815728597,0.2972629676518075,APP
-0.23097851330467362,0.45408946651775456,-0.6685026249465198,0.3243828795353906,-0.7326780029884251,-0.7326780024846956,0.16686890848136235,-0.2734154936195111,-0.9663866815728597,0.2972629676518075,APP
-0.2569160589678538,0.03677733437321271,0.3785522789147121,0.39710690086427275,-0.09546232217078561,-0.09546232065959664,0.0899122845388703,-0.3648023764529896,0.7036234368937744,-1.6802288998429613,nonAPP
-0.28176607759851263,-0.88835865772145,2.39796502094781,1.2825665421298322,-0.7217522938878451,-0.7217522938878453,-1.0644370745985008,-0.20164524700665717,-0.7033014849514666,-1.5798751799003734,nonAPP
0.2704807020344971,0.1813001293707893,2.915740514885429,1.6011523137921895,-1.4404149728098572,-1.4404149728098574,0.5259998202129881,-0.8228075294228913,-1.4793371753233349,-2.0059858011870304,nonAPP
0.49487933674154977,-0.0224192962289867,-0.03553358312319686,0.01582121546643158,-0.5060208845729965,-0.5060208850767264,1.192957227714581,-0.2734154936195111,0.7381079061430024,-0.2537225868851476,nonAPP
-0.008459278899239132,-0.2611540045342982,0.11210115458320634,0.9136577365297777,-0.6504753035224339,-0.6504753025149748,2.1933933389669695,-0.4579403317448621,2.1680034877249534,-1.452818644042628,nonAPP
-0.23097851330467362,0.1795347224775774,0.09836142188125364,0.1535203201815646,-0.07040620424209355,-0.0704062052495532,1.218609435695411,-0.2734154936195111,2.125786684080896,-0.22518722477973363,nonAPP
-0.23905340959604102,-0.17736156673462186,-0.5834853229729872,1.5266735719148066,0.6220329470198052,0.6220329480272645,-0.7053061628668739,0.9425689800354928,-0.8885351019685918,-1.586419987722716,nonAPP
-0.23097851330467362,1.5610918190339205,0.17545373088314065,-0.08835659351019258,0.7123487449637481,0.7123487454674776,1.218609435695411,-0.2734154936195111,0.3654229225118847,0.25441629244153463,nonAPP
-0.16133139985921058,0.24925350156972625,1.5277683364128753,0.5729692027443767,-0.8134742578618362,-0.813474258869296,-0.6283495389243824,-0.2256422731148694,0.3958750436864157,-0.8898779072168573,nonAPP
0.42857064724533295,0.22124021536558414,-1.8232984088369146,1.2508035466292828,-0.9150789646084386,-0.9150789636009794,-1.0644370745985008,-0.06779500694560203,-1.4793371753233349,-1.359882372965361,nonAPP
-0.23097851330467362,-3.434295993006127,-1.8232984088369146,0.3243828795353906,-1.3393164177096657,-1.339316419220855,-1.474872402291788,-0.2734154936195111,-1.4793371753233349,0.7983334545303641,nonAPP
-0.28969823419283136,0.41629844109451564,0.14505540341931633,-0.2534574448232984,0.79001693301474,0.7900169315035501,0.8081741080021241,-0.20175566286254853,0.37102178094741356,-0.959340134237988,nonAPP
-0.44543905749090357,0.341590030508591,0.193974134812471,0.4107465069867459,0.47264415248232944,0.4726441534897887,-0.423131875077739,2.530938969111427,-0.14600139501906104,-1.4789106112276988,nonAPP
-0.23097851330467362,0.1321639729906585,1.0824300028268965,0.4765805606014437,2.42379640780677,2.4237964088142285,0.885130731944615,-0.2734154936195111,0.34987524666509057,-0.9104722358311634,nonAPP
-0.23097851330467362,-0.5883077854139759,-0.09940297282814868,0.4765805606014437,-0.6153955148627898,-0.6153955163739792,0.14121670050053128,-0.2734154936195111,-0.9103759228522463,-0.568571475191983,nonAPP
-0.2712034599168859,0.06300624743779226,-0.17648185109423195,0.18610996521100975,-0.5548800756401293,-0.5548800761438593,0.19252111646219228,6.055683835530319,-0.380514288628203,-0.3363616936552634,nonAPP
-0.5113828081665778,0.299209570380392,0.4583148750306702,-0.09912371191883387,-0.28714376731741603,-0.28714376882860543,0.5259998202129881,-1.097503547324581,0.816074971691625,-0.19298677029381112,nonAPP
-0.23097851330467362,0.08286780631295561,-0.22344416924544044,-0.3264963783740743,-0.3838478539078412,-0.38384785290038215,1.3212182676187327,-0.2734154936195111,0.37488131752465337,-0.2537225868851476,nonAPP
-0.3994721720258752,-0.07391951002319164,-0.13915380380242404,0.7742054028034188,-0.6227751053028598,-0.6227751042954006,0.0899122845388703,-0.39379646589969064,2.1219254409962574,0.11697532817233827,nonAPP
0.0920010246125761,0.3523018392691618,-0.3704341989152602,0.17001634803065654,-0.058900446849796326,-0.058900446849796576,-0.11530537930777364,-0.16592574748406722,-0.22486977679984313,-0.2537225868851476,nonAPP
0.24021117026605993,0.7660349141980155,1.0250103518246456,-0.08375042201133719,-0.4450666635233277,-0.44506666201213885,-0.9874804506560092,-0.2734154936195111,0.46002817124330614,1.9633092469073619,nonAPP
-0.2580799231335878,0.047180514566595104,0.5018397591248606,0.07376353927412119,-0.40538739490882764,-0.40538739591628736,-1.628785650176771,-0.20175566286254853,0.842380482457925,-0.3772012944666803,nonAPP
0.1456429326107469,0.19233078991978636,0.5018397591248606,0.5499232137566475,-0.32973588322659286,-0.3297358842340526,-0.6796539548860433,-0.8222802241412577,-0.27691196867133555,-1.7083279414268842,nonAPP
-0.052978225347003235,0.11705690494215204,-0.2619401916028136,0.20030387833187926,-0.30678762681947597,-0.3067876263157466,-0.5000884990202299,-0.35301097822472877,-0.5205677191643826,-1.4789106112276988,nonAPP
3.674552471688913,0.327487682310833,1.0472583411454488,0.24245022578826178,-1.003803627475102,-1.0038036289862913,-0.24356641921192554,-0.2734154936195111,0.377703142094313,0.7834985567997182,nonAPP
0.47312153357833686,-0.09244208348353035,0.5130598301693993,-0.0583071856128586,-0.4697997546983576,-0.46979975369089827,1.7573058032928517,-0.2734154936195111,0.7983638209587016,-0.8115147415573407,nonAPP
-0.2970106449437259,0.24923688609411132,-0.3164864994518135,0.33048669752361115,0.04668288743819623,0.04668288844565551,1.7573058032928517,-0.12664102447866532,-0.1553044855815009,-0.28862822860430853,nonAPP
-0.23097851330467362,1.0134385369370882,1.1694585615768243,0.3243828795353906,-1.1700721231420048,-1.1700721246531942,1.090348395791259,-0.2734154936195111,-0.46774430907664144,-0.2537225868851476,nonAPP
-0.3220015949840518,0.5763190408315129,-0.006672224241130659,0.6541413277231723,-0.061975593843387806,-0.0619755923321989,0.5259998202129881,-1.0974500281799804,0.6843418185034849,-0.26105277164617263,nonAPP
-0.3608005834254802,-0.03869913572831948,-0.03815882574148627,1.122919804300059,-0.2864241874061251,-0.2864241889173143,-0.6026973309435518,-0.37676685347614713,-0.7982465189492536,-1.155422576595377,nonAPP
-0.3377007055823209,0.0641573422386966,0.1782663412633436,1.2930086606542783,-0.7059532531808816,-0.705953254692071,0.4746954042513283,-0.40442892998873786,0.6964563288512635,-2.1089574442585572,nonAPP
