GV[4]_CHOQUET[A;-0.75;AO1;0.9]_H_pah,TS[4]_V_U_z3,GV[2]_GOWAWA[0.2;2;ES2-OWA;0.9;0.0;2;W-OWA;0.4;0.6]_N_pie,GV[3]_AM_U_z2,TS[4]_GOWAWA[0.5;1;AO2-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_F_cch,GV[7]_P2_T_z3,TS[2]_CHOQUET[A;-0.25;AO2;1.0]_T_khh,AC[4]_GOWAWA[0.0;1;NONE;0.0;0.0;0;S-OWA;0.0;1.0]_T_pie,AC[1]_AM_T_kh,TS[3]_Q1_T_eps,Class
0.5337968767232469,0.606459819147526,-0.27279621460119424,-0.23097851330467362,-0.8579272708950246,0.7040848242684142,-1.5715505841120947,1.587448980917298,-0.2539362376008445,1.7488140785431143,APP
0.3735306378436743,-0.624679724864274,-0.27279621460119424,-0.23097851330467362,-0.8579272708950246,-0.6381234283072431,-1.2239441383242706,1.2333896724499451,-0.2539362376008445,0.8831541639079235,APP
0.41912463081642787,-0.4738304161322352,-0.27279621460119424,0.03663030823474456,0.1355234793869918,-0.0006979934292568878,-0.45547889126114743,-0.27901068902313414,-0.5973939385467278,0.12256023084740689,APP
-0.15629072451745876,2.173081990645014,-0.27279621460119424,0.6060979224598847,0.2923667229259385,0.6980157506528487,-0.8190339831594577,-0.3498725435934417,-0.2539362376008445,0.523626054200567,APP
0.47359109927753545,-0.6227565507567436,-0.27279621460119424,-0.23097851330467362,-0.5208249693890591,-0.8876009746626589,-1.418796531843726,-0.1333241298893418,0.9013305769822059,1.3477482551899582,APP
0.3532251355272783,0.6707067043230251,-0.27279621460119424,-0.23097851330467362,0.999682841005204,-1.304193152138411,-0.5712763553367105,-0.4777506645271246,-0.2539362376008445,1.598545290942128,APP
-2.095425115231813,-0.624679724864274,-0.27279621460119424,-0.23097851330467362,-0.8579272708950246,-1.4404149728098572,0.1652840671303985,-1.2596575483347907,-0.2539362376008445,2.1669836663386635,APP
0.5334310899701,-0.45958738538374894,-0.27279621460119424,0.16954449839240437,-0.2966649000246966,-0.9305549926661718,-0.4830963669696712,1.390647753563815,-0.2539362376008445,0.47641617377539897,APP
0.5802268143054956,0.9505264842153511,0.45984432597688113,-0.23097851330467362,-0.029647764253647995,0.73877357107723,0.9197726693739812,-1.325562792067478,-2.0693555176599236,-0.2442107995166789,APP
-2.095425115231813,0.7944849705524667,-0.27279621460119424,-0.23097851330467362,-0.7385692518552025,2.2176980928183,1.2267487313722119,1.6136891445644286,-0.2539362376008445,1.1795030621036005,APP
0.2783576575414585,0.38273388831757976,-0.2517567369748303,0.14157422482866255,0.25229679038524794,0.5137704970318664,0.35653948211429815,1.580888940005515,0.045073999452919504,-0.26105277164617263,APP
0.41912463081642787,-0.47525539073675993,-0.27279621460119424,0.04450115679070564,-0.025340893749351702,-0.007266046587566005,-0.4543823732724527,1.1502551762853825,-0.6069344334166528,0.45765439135135316,APP
0.3374696756850264,-0.4263010348805799,-0.27279621460119424,-0.25370872728949057,-0.21394117137206986,1.1670302160662522,0.5805082075852692,4.054024363747609,0.13115269635752738,0.4217015803806143,APP
-0.15629072451745876,2.4748008173359093,-0.27279621460119424,0.5549435498846647,0.38274497312408,1.755830311359508,-0.8843399750602638,-0.3663640962573564,-0.2539362376008445,0.4007581953491209,APP
-0.15629072451745876,2.5835366564200077,-0.27279621460119424,0.5549435498846647,0.38274497312408,1.376261774203682,-0.9311331004562375,-0.3663640962573564,-0.2539362376008445,0.4007581953491209,APP
0.01155300502551062,2.5466942810117206,-0.27279621460119424,0.5053428583171135,0.38274497312408,1.761920531044735,-0.8735473980458173,-0.3663640962573564,-0.2539362376008445,0.4929090894877054,APP
0.01155300502551062,2.5559446632001013,-0.27279621460119424,0.5549435498846647,0.1848788931413148,1.7624365099541353,-0.7849506072897775,-0.3663640962573564,-0.2539362376008445,0.4007581953491209,APP
0.5050762456767679,-0.6082684859751197,-0.27279621460119424,-0.23097851330467362,-0.8579272708950246,-0.7344108241372652,-1.3038944289711194,1.037429788633476,0.9013305769822059,0.2972629676518075,APP
0.44987550299139345,-0.6082684859751197,-0.27279621460119424,-0.23097851330467362,-0.8579272708950246,-0.7326780029884251,-1.02833997592887,1.037429788633476,0.9013305769822059,0.2972629676518075,APP
0.5154386739052826,0.2436928658124742,3.0171571340223706,-0.2569160589678538,-0.45577420330699125,-0.09546232217078561,0.46993221797481016,1.1502551762853825,-1.1616458712764166,-1.6802288998429613,nonAPP
-2.095425115231813,-0.15914400994754013,-0.27279621460119424,-0.28176607759851263,-0.31014452843043055,-0.7217522938878451,0.6151418047337835,-0.09148253065368689,-0.2539362376008445,-1.5798751799003734,nonAPP
-2.095425115231813,-0.624679724864274,-0.27279621460119424,0.2704807020344971,-0.8579272708950246,-1.4404149728098572,1.0482302170207036,-0.3098782421238365,-0.2539362376008445,-2.0059858011870304,nonAPP
0.5594587337701389,-0.2936356913255734,-0.22098384950637948,0.49487933674154977,-0.24037340234187626,-0.5060208845729965,0.6619408457798438,0.03888913742954961,0.2906895476876728,-0.2537225868851476,nonAPP
0.6240675565695557,-0.4028491621848298,2.0943013584974564,-0.008459278899239132,-0.054241102706370545,-0.6504753035224339,0.2928340232350095,-0.24625316131030067,-0.48926837238069504,-1.452818644042628,nonAPP
0.638694311455893,-0.45526301887826304,0.22634043884080232,-0.23097851330467362,-0.434022646730472,-0.07040620424209355,0.01086953137549359,1.2155751375575388,0.19991858559090905,-0.22518722477973363,nonAPP
0.268951982262534,0.3291244903708954,-0.27279621460119424,-0.23905340959604102,-0.3825056494837808,0.6220329470198052,0.5649987923229397,1.6071291036526454,0.13115269635752738,-1.586419987722716,nonAPP
0.7061044586942823,-0.607891482962521,-0.27279621460119424,-0.23097851330467362,-0.6557934175870563,0.7123487449637481,0.573113620295326,-0.24275365993171016,-0.2539362376008445,0.25441629244153463,nonAPP
0.5553955570905718,-0.3447352836482545,-0.27279621460119424,-0.16133139985921058,0.5619437896200009,-0.8134742578618362,0.36537432450991136,-0.3408860191473747,-0.2539362376008445,-0.8898779072168573,nonAPP
-2.095425115231813,-0.5558692612393623,-0.27279621460119424,0.42857064724533295,-0.8579272708950246,-0.9150789646084386,-0.34991489710465556,-0.09148253065368689,-0.2539362376008445,-1.359882372965361,nonAPP
0.5236103036365879,-0.5917020961225599,-0.27279621460119424,-0.23097851330467362,-0.8579272708950246,-1.3393164177096657,0.2046957447262587,0.02703716760380076,-0.2539362376008445,0.7983334545303641,nonAPP
0.48300510334405483,0.7144044846222699,-0.27279621460119424,-0.28969823419283136,-0.4997646387210385,0.79001693301474,-0.23244727387565559,-0.3275220696319214,0.6537733960747276,-0.959340134237988,nonAPP
0.6251838281501871,0.17714557209488999,2.7306028292843796,-0.44543905749090357,0.04577391937499903,0.47264415248232944,0.7368648537315913,-1.4100019803836406,0.18426842058856605,-1.4789106112276988,nonAPP
-2.095425115231813,-0.35942414960714003,-0.27279621460119424,-0.23097851330467362,-0.8579272708950246,2.42379640780677,0.5333631462610406,1.5152885308876876,1.5614830424582347,-0.9104722358311634,nonAPP
0.5236103036365879,-0.3859497070110524,-0.27279621460119424,-0.23097851330467362,-0.6557934175870563,-0.6153955148627898,-0.5377216320717325,-0.19893673239176363,-0.2539362376008445,-0.568571475191983,nonAPP
0.5963617281706359,-0.45565557019828296,-0.27279621460119424,-0.2712034599168859,0.2894490914442475,-0.5548800756401293,0.0131429469683362,1.20963695926007,-0.571634611293485,-0.3363616936552634,nonAPP
0.6507933202271513,0.4656451978531676,-0.27279621460119424,-0.5113828081665778,-0.6557934175870563,-0.28714376731741603,1.9536744480857389,-1.1615008023499374,-0.2539362376008445,-0.19298677029381112,nonAPP
0.45842810393214106,-0.03802344218215834,-0.27279621460119424,-0.23097851330467362,-0.30272219579627896,-0.3838478539078412,-0.3993351511850367,-0.38579425460851957,0.18426842058856605,-0.2537225868851476,nonAPP
0.5541784461148576,-0.4375680361143295,-0.27279621460119424,-0.3994721720258752,0.4570083534115945,-0.6227751053028598,-1.0545042257078583,-0.3098782421238365,-0.2539362376008445,0.11697532817233827,nonAPP
0.4799612430994279,-0.548178257031544,-0.27279621460119424,0.0920010246125761,-0.21846020606066163,-0.058900446849796326,-0.5600688641692794,-1.325562792067478,-0.2539362376008445,-0.2537225868851476,nonAPP
0.3814921026127215,0.2094188003106949,-0.27279621460119424,0.24021117026605993,0.4408880708055622,-0.4450666635233277,-0.8736954456225101,-0.19165728178891187,-0.2539362376008445,1.9633092469073619,nonAPP
0.5029929344958056,-0.4508848130697031,0.13455087319991735,-0.2580799231335878,0.7528826660882241,-0.40538739490882764,0.7714801362249021,-1.2411236037513154,-0.707791060792598,-0.3772012944666803,nonAPP
0.599216739609313,0.2872513499883257,0.2007263930539282,0.1456429326107469,-0.5714300464943465,-0.32973588322659286,0.7276270518972824,-0.12598980905581517,-0.707791060792598,-1.7083279414268842,nonAPP
0.5444697742018123,-0.061525851343065395,-0.27279621460119424,-0.052978225347003235,-0.12265640474420313,-0.30678762681947597,0.21639016218488824,-0.26809151311885643,-0.6390251715592163,-1.4789106112276988,nonAPP
-2.095425115231813,-0.306779037825035,-0.27279621460119424,3.674552471688913,0.8177623730280326,-1.003803627475102,0.5403037218052201,1.5284086127112528,-0.2539362376008445,0.7834985567997182,nonAPP
0.5236103036365879,0.2611141490769766,-0.27279621460119424,0.47312153357833686,0.7786434308566587,-0.4697997546983576,0.06044854949186715,-1.1634639372696345,-0.8590760018565159,-0.8115147415573407,nonAPP
0.5000033089489341,-0.3119552007482864,1.171898903777728,-0.2970106449437259,-0.15870459230221023,0.04668288743819623,0.29572974217956466,-1.063344056365084,-0.12292660341903178,-0.28862822860430853,nonAPP
0.6681949778430614,-0.6061331758865207,0.6541285727256548,-0.23097851330467362,-0.6941988497155703,-1.1700721231420048,0.7297367175237408,-1.2596575483347907,2.1288015650939593,-0.2537225868851476,nonAPP
0.5129984839337184,-0.4966417331537214,2.7306028292843796,-0.3220015949840518,-0.11275086670588995,-0.061975593843387806,0.26136329545981835,1.2594469353281603,0.18426842058856605,-0.26105277164617263,nonAPP
0.6551239624167384,-0.38131173289881426,-0.27279621460119424,-0.3608005834254802,-0.41011564703886155,-0.2864241874061251,0.18556268113733893,-0.26809151311885643,-0.2539362376008445,-1.155422576595377,nonAPP
0.5526648227463095,-0.39633317941081986,0.07240176531394503,-0.3377007055823209,-0.5657140739474599,-0.7059532531808816,0.6319061729164833,-0.2617875332835559,0.1198265587163605,-2.1089574442585572,nonAPP
